0.000000	22.000000	120.215370	27.200000
1.000000	72.000000	120.187859	27.200000
2.000000	122.000000	120.276093	27.200000
3.000000	172.000000	120.213470	27.200000
4.000000	222.000000	120.252373	27.200000
5.000000	272.000000	120.259010	27.200000
6.000000	322.000000	120.253319	27.200000
7.000000	372.000000	120.210625	27.200000
8.000000	422.000000	120.248573	27.200000
9.000000	472.000000	120.250473	27.200000
10.000000	522.000000	120.129036	27.200000
11.000000	572.000000	120.241936	27.200000
12.000000	622.000000	120.249527	27.200000
13.000000	672.000000	120.193550	27.200000
14.000000	722.000000	120.196396	27.200000
15.000000	772.000000	120.257118	27.200000
16.000000	822.000000	120.250473	27.200000
17.000000	872.000000	120.203033	27.200000
18.000000	922.000000	120.241936	27.200000
19.000000	972.000000	120.227707	27.200000
20.000000	1022.000000	120.229599	27.200000
21.000000	1072.000000	120.238144	27.200000
22.000000	1122.000000	120.205879	27.200000
23.000000	1172.000000	120.214424	27.200000
24.000000	1222.000000	120.222961	27.200000
25.000000	1272.000000	120.231499	27.200000
26.000000	1323.000000	120.160339	27.100000
27.000000	1372.000000	120.200188	27.100000
28.000000	1422.000000	120.193550	27.100000
29.000000	1472.000000	120.149902	27.100000
30.000000	1522.000000	120.193550	27.200000
31.000000	1572.000000	120.244781	27.200000
32.000000	1622.000000	120.224861	27.200000
33.000000	1672.000000	120.224861	27.200000
34.000000	1722.000000	120.228653	27.200000
35.000000	1772.000000	120.152748	27.200000
36.000000	1822.000000	120.246681	27.200000
37.000000	1872.000000	120.237190	27.200000
38.000000	1922.000000	120.185013	27.200000
39.000000	1972.000000	120.217270	27.200000
40.000000	2022.000000	120.092033	27.200000
41.000000	2072.000000	120.203033	27.200000
42.000000	2122.000000	120.193550	27.200000
43.000000	2172.000000	120.178368	27.200000
44.000000	2222.000000	120.168877	27.200000
45.000000	2272.000000	120.186905	27.200000
46.000000	2322.000000	120.259964	27.200000
47.000000	2372.000000	120.206833	27.200000
48.000000	2422.000000	120.142319	27.200000
49.000000	2472.000000	120.206833	27.200000
50.000000	2522.000000	120.209679	27.200000
51.000000	2572.000000	120.262810	27.200000
52.000000	2622.000000	120.214424	27.200000
53.000000	2672.000000	120.231499	27.200000
54.000000	2722.000000	120.158447	27.200000
55.000000	2772.000000	120.162239	27.200000
56.000000	2822.000000	120.259010	27.200000
57.000000	2872.000000	120.256165	27.200000
58.000000	2922.000000	120.214424	27.200000
59.000000	2972.000000	120.211578	27.200000
60.000000	3022.000000	120.236244	27.200000
61.000000	3072.000000	120.230553	27.200000
62.000000	3122.000000	120.224861	27.200000
63.000000	3172.000000	120.185959	27.200000
64.000000	3222.000000	120.244781	27.200000
65.000000	3272.000000	120.246681	27.200000
66.000000	3322.000000	120.276093	27.200000
67.000000	3372.000000	120.243835	27.200000
68.000000	3422.000000	120.163185	27.200000
69.000000	3472.000000	120.215370	27.200000
70.000000	3522.000000	120.224861	27.200000
71.000000	3572.000000	120.166031	27.200000
72.000000	3622.000000	120.225807	27.200000
73.000000	3672.000000	120.275139	27.200000
74.000000	3722.000000	120.178368	27.200000
75.000000	3772.000000	120.295067	27.200000
76.000000	3822.000000	120.259010	27.200000
77.000000	3872.000000	120.277992	27.200000
78.000000	3922.000000	120.198296	27.200000
79.000000	3972.000000	120.268501	27.200000
80.000000	4022.000000	120.200188	27.200000
81.000000	4072.000000	120.325424	27.100000
82.000000	4122.000000	120.248573	27.100000
83.000000	4172.000000	120.299812	27.100000
84.000000	4222.000000	120.205879	27.100000
85.000000	4272.000000	120.322578	27.200000
86.000000	4322.000000	120.238144	27.200000
87.000000	4372.000000	120.341553	27.200000
88.000000	4422.000000	120.265656	27.200000
89.000000	4472.000000	120.259010	27.200000
90.000000	4522.000000	120.236244	27.200000
91.000000	4572.000000	120.209679	27.200000
92.000000	4622.000000	120.249527	27.200000
93.000000	4672.000000	120.251427	27.200000
94.000000	4722.000000	120.233398	27.200000
95.000000	4772.000000	120.367172	27.200000
96.000000	4822.000000	120.236244	27.200000
97.000000	4872.000000	120.273247	27.200000
98.000000	4922.000000	120.284630	27.200000
99.000000	4972.000000	120.250473	27.200000
100.000000	5022.000000	120.183113	27.200000
101.000000	5072.000000	120.268501	27.200000
102.000000	5122.000000	120.213470	27.200000
103.000000	5172.000000	120.223907	27.200000
104.000000	5222.000000	120.221062	27.200000
105.000000	5272.000000	120.283684	27.200000
106.000000	5322.000000	120.202087	27.200000
107.000000	5372.000000	120.302658	27.200000
108.000000	5422.000000	120.249527	27.200000
109.000000	5472.000000	120.290321	27.200000
110.000000	5522.000000	120.235291	27.200000
